PRODUTOS;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4
501307;Caixa Transporte Panther N.03 Cinza;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_03_cinza_501307_1_f4d573a3dd2ec7c6b8a59b22e1db85cd_20240123154455.jpg;;;
501309;Caixa Transporte Panther N.03 Lilas;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_03_lilas_501309_1_679dd9569c96e9865087051d3cff2702_20240123154455.jpg;;;
501311;Caixa Transporte Panther N.03 Preta;https://images.tcdn.com.br/img/img_prod/1265869/cx_transp_panther_n_03_preta_501311_1_96ad7b469dd073249c9595926dc804c5_20240123154455.jpg;;;
500849;Calcinha Descartavel G 5 Un;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_descartavel_g_c_5_500849_1_001161c6b2568460ff2ebf58f07601e6_20240123154423.jpg;;;
500851;Calcinha Descartavel Gg 5 Un;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_descartavel_gg_c_5_500851_1_001161c6b2568460ff2ebf58f07601e6_20240123154423.jpg;;;
500853;Calcinha Descartavel M 5 Un;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_descartavel_m_c_5_500853_1_001161c6b2568460ff2ebf58f07601e6_20240123154423.jpg;;;
500855;Calcinha Descartavel P 5 Un;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_descartavel_p_c_5_500855_1_001161c6b2568460ff2ebf58f07601e6_20240123154423.jpg;;;
500857;Calcinha Descartavel Pp 5 Un;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_descartavel_pp_c_5_500857_1_001161c6b2568460ff2ebf58f07601e6_20240123154423.jpg;;;
500859;Calcinha Mais Dog N.01;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_mais_dog_n_01_500859_1_c5b1cce05eae9308b42b973bab3d7a50_20240123154423.jpg;;;
500861;Calcinha Mais Dog N.02;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_mais_dog_n_02_500861_1_2c35bb057a97564b90e39f4230d962d8_20240123154423.jpg;;;
500863;Calcinha Mais Dog N.04;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_mais_dog_n_04_500863_1_e661fbb582c0dcc9571d22722701653c_20240123154423.jpg;;;
500865;Calcinha Mais Dog N.05;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_mais_dog_n_05_500865_1_e661fbb582c0dcc9571d22722701653c_20240123154424.jpg;;;
500867;Calcinha Mais Dog N.06;https://images.tcdn.com.br/img/img_prod/1265869/calcinha_mais_dog_n_06_500867_1_f6330fafaaef333e8344299e87e1c7da_20240123154424.jpg;;;
500893;Cama De Fibra Kit Pmg Marrom;https://images.tcdn.com.br/img/img_prod/1265869/cama_de_fibra_kit_pmg_marrom_500893_1_991f562a2aaac4a0e9361ff6df699186_20240123154443.jpg;;;
500895;Cama Europa Bagun Tecido 1A5;https://images.tcdn.com.br/img/img_prod/1265869/cama_europa_bagun_tecido_1a5_500895_1_7400f0c12fd2f141df3ecd05c920807a_20240123154443.jpg;;;
500897;Cama Europa Nylon 1A5;https://images.tcdn.com.br/img/img_prod/1265869/cama_europa_nylon_1a5_500897_1_7400f0c12fd2f141df3ecd05c920807a_20240123154443.jpg;;;
500899;Cama Europa Nylon 1A5 C/Laco;https://images.tcdn.com.br/img/img_prod/1265869/cama_europa_nylon_1a5_c_laco_500899_1_5be8cfa8d915fcb703d21a129676a137_20240123154443.jpg;;;
500901;Cama Iglu Kit Com 3 Un (P/M/G);https://images.tcdn.com.br/img/img_prod/1265869/cama_iglu_c_3_p_m_g_500901_1_ddfa6fec2bf389a1ae8edd517b7f0126_20240123154443.jpg;;;
500875;Caminha Listrada G;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_orange_g_500875_1_e40225d2d290061ba2d000f070629328_20240123154442.jpg;;;
500877;Caminha Listrada M;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_orange_m_500877_1_e40225d2d290061ba2d000f070629328_20240123154442.jpg;;;
500879;Caminha Listrada P;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_orange_p_500879_1_e40225d2d290061ba2d000f070629328_20240123154442.jpg;;;
500869;Caminha Para Cachorro Azul G;https://images.tcdn.com.br/img/img_prod/1265869/cama_casinha_ossinho_azul_g_500869_1_eb8064bcfeaacf0b44a74a674115a911_20240123154442.jpg;;;
500871;Caminha Para Cachorro Azul M;https://images.tcdn.com.br/img/img_prod/1265869/cama_casinha_ossinho_azul_m_500871_1_eb8064bcfeaacf0b44a74a674115a911_20240123154442.jpg;;;
500873;Caminha Para Cachorro Azul P;https://images.tcdn.com.br/img/img_prod/1265869/cama_casinha_ossinho_azul_p_500873_1_eb8064bcfeaacf0b44a74a674115a911_20240123154442.jpg;;;
500881;Caminha Tiffany G;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_tiffany_g_500881_1_6015ecb408265a788a6004e9a16587a3_20240123154443.jpg;;;
500883;Caminha Tiffany M;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_tiffany_m_500883_1_6015ecb408265a788a6004e9a16587a3_20240123154443.jpg;;;
500885;Caminha Tiffany P;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_tiffany_p_500885_1_6015ecb408265a788a6004e9a16587a3_20240123154443.jpg;;;
500887;Caminha Yellow G;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_yellow_g_500887_1_f836492b421e21a14e34437d174ca95d_20240123154443.jpg;;;
500889;Caminha Yellow M;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_yellow_m_500889_1_f836492b421e21a14e34437d174ca95d_20240123154443.jpg;;;
500891;Caminha Yellow P;https://images.tcdn.com.br/img/img_prod/1265869/cama_color_yellow_p_500891_1_f836492b421e21a14e34437d174ca95d_20240123154443.jpg;;;
508567;Campânula A Luz;https://images.tcdn.com.br/img/img_prod/1265869/campanula_a_luz_508567_1_cd771b01c705f4887e324d9b70c480ee_20240123154306.png;;;
505801;Caneca De Plástico Avulsa Cores Sortidas - Malta;https://images.tcdn.com.br/img/img_prod/1265869/caneca_de_plastico_avulsa_cores_sortidas_malta_505801_1_b1c4888a10473505c0d9b4fde63d42d4_20240123153158.png;;;
507295;Canecao Arredondado Polida 12 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_arredondado_polida_12_inga_aluminios_507295_1_4ce357e2ce88c13a36aa91b822544e2b_20240123153429.jpg;;;
507297;Canecao Arredondado Polida 14 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_arredondado_polida_14_inga_aluminios_507297_1_4ce357e2ce88c13a36aa91b822544e2b_20240123153429.jpg;;;
507301;Canecao Arredondado Polida 16 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_arredondado_polida_16_inga_aluminios_507301_1_4ce357e2ce88c13a36aa91b822544e2b_20240123153430.jpg;;;
507315;Canecao Cabo De Madeira Polida 12 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_cabo_de_madeira_polida_12_inga_aluminios_507315_1_007fc9af22160e823164f18a9e98c983_20240123153434.jpg;;;
507319;Canecao Cabo De Madeira Polida 14 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_cabo_de_madeira_polida_14_inga_aluminios_507319_1_007fc9af22160e823164f18a9e98c983_20240123153435.jpg;;;
507323;Canecao Cabo De Madeira Polida 16 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_cabo_de_madeira_polida_16_inga_aluminios_507323_1_007fc9af22160e823164f18a9e98c983_20240123153436.jpg;;;
507287;Canecao Cabo De Madeira Polida 18 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_cabo_de_madeira_polida_18_inga_aluminios_507287_1_de5d6b2b128f00b80fb22fa2ea7c96f2_20240123153426.jpg;;;
507291;Canecao Cabo De Madeira Polida 20 - Ingá Alumínios;https://images.tcdn.com.br/img/img_prod/1265869/canecao_cabo_de_madeira_polida_20_inga_aluminios_507291_1_de5d6b2b128f00b80fb22fa2ea7c96f2_20240123153427.jpg;;;
508703;Canivete Elmo Com Clip - Elmo Cutelaria;https://images.tcdn.com.br/img/img_prod/1265869/canivete_elmo_com_clip_elmo_cutelaria_508703_1_82eeada45e7c0309cfa1578c57219808_20240123153743.jpg;;;
508701;Canivete Elmo Sem Clip - Elmo Cutelaria;https://images.tcdn.com.br/img/img_prod/1265869/canivete_elmo_sem_clip_elmo_cutelaria_508701_1_9cf08355ab662f36f20045ea47decb90_20240123153743.jpg;;;
508681;Canivete Monobloco Sem Emendas Com Clip Para Bolso - Elmo Cutelaria;https://images.tcdn.com.br/img/img_prod/1265869/canivete_monobloco_sem_emendas_com_clip_para_bolso_elmo_cutelaria_508681_1_33366ab052ef5a0f17566697f6ae4acf_20240123153742.jpg;;;
508707;Canivete Sertão - Elmo Cutelaria;https://images.tcdn.com.br/img/img_prod/1265869/canivete_sertao_elmo_cutelaria_508707_1_f20a606824855ce8caa8e42a00cfc256_20240123153744.jpg;;;
508691;Canivete Sorocaba Em Talas Em Madeira - Elmo Cutelaria;https://images.tcdn.com.br/img/img_prod/1265869/canivete_sorocaba_em_talas_em_madeira_elmo_cutelaria_508691_1_606b8cda9e3a49ee7a08f2f43eb0d696_20240123153743.jpg;;;
512703;Cap Esgoto Série Normal Bitola (Dn) 100 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_bitola_dn_100_krona_512703_1_c49849b3481f76dff0789e782571656f_20240123154339.png;;;
512707;Cap Esgoto Série Normal Bitola (Dn) 150 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_bitola_dn_150_krona_512707_1_c49849b3481f76dff0789e782571656f_20240123154339.png;;;
512695;Cap Esgoto Série Normal Bitola (Dn) 40 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_bitola_dn_40_krona_512695_1_c49849b3481f76dff0789e782571656f_20240123154339.png;;;
512697;Cap Esgoto Série Normal Bitola (Dn) 50 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_bitola_dn_50_krona_512697_1_c49849b3481f76dff0789e782571656f_20240123154339.png;;;
512699;Cap Esgoto Série Normal Bitola (Dn) 75 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_bitola_dn_75_krona_512699_1_c49849b3481f76dff0789e782571656f_20240123154339.png;;;
504029;Cap Esgoto Série Normal Dn100 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_dn100_amanco_504029_1_fc06459463bbf8b8d5df4a5af686ee81_20240123153025.jpg;;;
504019;Cap Esgoto Série Normal Dn50 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_dn50_amanco_504019_1_fc06459463bbf8b8d5df4a5af686ee81_20240123153025.jpg;;;
504023;Cap Esgoto Série Normal Dn75 - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_serie_normal_dn50_amanco_504023_1_fc06459463bbf8b8d5df4a5af686ee81_20240123153025.jpg;;;
513355;Cap Esgoto Sn DN 100 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn_100_fortlev_513355_1_4e422b0dad7756f434a54c79fbd750da.jpg;;;
513357;Cap Esgoto Sn DN 150 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn_150_fortlev_513357_1_4e422b0dad7756f434a54c79fbd750da.jpg;;;
513347;Cap Esgoto Sn DN 40 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn_40_fortlev_513347_1_4e422b0dad7756f434a54c79fbd750da.jpg;;;
513351;Cap Esgoto Sn DN 50 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn_50_fortlev_513351_1_4e422b0dad7756f434a54c79fbd750da.jpg;;;
513353;Cap Esgoto Sn DN 75 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn_75_fortlev_513353_1_4e422b0dad7756f434a54c79fbd750da.jpg;;;
512337;Cap Esgoto Sn Dn100 Cb - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/cap_esgoto_sn_dn100_cb_amanco_512337_1_10be44ea7f97cb6b1996ef831315a785_20240123153721.jpg;;;
